timestamp,fundingRate
2023-08-15 00:00:00+00:00,0.0001
2023-08-15 08:00:00+00:00,0.0001
2023-08-15 16:00:00+00:00,0.0001
2023-08-16 00:00:00+00:00,0.0001
2023-08-16 08:00:00+00:00,0.0001
2023-08-16 16:00:00+00:00,0.0001
2023-08-17 00:00:00+00:00,0.0001
2023-08-17 08:00:00+00:00,0.0001
2023-08-17 16:00:00+00:00,0.0001
2023-08-18 00:00:00+00:00,-6.35e-06
2023-08-18 08:00:00+00:00,4.586e-05
2023-08-18 16:00:00+00:00,7.004e-05
2023-08-19 00:00:00+00:00,1.883e-05
2023-08-19 08:00:00+00:00,-2.096e-05
2023-08-19 16:00:00+00:00,-4.653e-05
2023-08-20 00:00:00+00:00,-6.926e-05
2023-08-20 08:00:00+00:00,4.938e-05
2023-08-20 16:00:00+00:00,3.724e-05
2023-08-21 00:00:00+00:00,2.562e-05
2023-08-21 08:00:00+00:00,-4.231e-05
2023-08-21 16:00:00+00:00,0.0001
2023-08-22 00:00:00+00:00,2.385e-05
2023-08-22 08:00:00+00:00,9.761e-05
2023-08-22 16:00:00+00:00,0.0001
2023-08-23 00:00:00+00:00,-3.097e-05
2023-08-23 08:00:00+00:00,-0.00010072
2023-08-23 16:00:00+00:00,2.583e-05
2023-08-24 00:00:00+00:00,-0.00012651
2023-08-24 08:00:00+00:00,-0.00011176
2023-08-24 16:00:00+00:00,3.657e-05
2023-08-25 00:00:00+00:00,4.269e-05
2023-08-25 08:00:00+00:00,-2.51e-05
2023-08-25 16:00:00+00:00,-4.186e-05
2023-08-26 00:00:00+00:00,9.91e-05
2023-08-26 08:00:00+00:00,-9.45e-05
2023-08-26 16:00:00+00:00,-5.899e-05
2023-08-27 00:00:00+00:00,-0.00011985
2023-08-27 08:00:00+00:00,-4.054e-05
2023-08-27 16:00:00+00:00,5.174e-05
2023-08-28 00:00:00+00:00,8.332e-05
2023-08-28 08:00:00+00:00,5.356e-05
2023-08-28 16:00:00+00:00,5.678e-05
2023-08-29 00:00:00+00:00,0.0001
2023-08-29 08:00:00+00:00,5.912e-05
2023-08-29 16:00:00+00:00,7.775e-05
2023-08-30 00:00:00+00:00,0.0001
2023-08-30 08:00:00+00:00,5.743e-05
2023-08-30 16:00:00+00:00,0.0001
2023-08-31 00:00:00+00:00,0.0001
2023-08-31 08:00:00+00:00,-2.141e-05
2023-08-31 16:00:00+00:00,3.608e-05
2023-09-01 00:00:00+00:00,0.0001
2023-09-01 08:00:00+00:00,2.747e-05
2023-09-01 16:00:00+00:00,0.0001
2023-09-02 00:00:00+00:00,0.0001
2023-09-02 08:00:00+00:00,5.79e-06
2023-09-02 16:00:00+00:00,4.791e-05
2023-09-03 00:00:00+00:00,0.0001
2023-09-03 08:00:00+00:00,4.124e-05
2023-09-03 16:00:00+00:00,4.059e-05
2023-09-04 00:00:00+00:00,8.151e-05
2023-09-04 08:00:00+00:00,8.734e-05
2023-09-04 16:00:00+00:00,0.0001
2023-09-05 00:00:00+00:00,9.359e-05
2023-09-05 08:00:00+00:00,0.0001
2023-09-05 16:00:00+00:00,3.7e-05
2023-09-06 00:00:00+00:00,6.859e-05
2023-09-06 08:00:00+00:00,7.183e-05
2023-09-06 16:00:00+00:00,6.538e-05
2023-09-07 00:00:00+00:00,-9.35e-06
2023-09-07 08:00:00+00:00,-9.17e-06
2023-09-07 16:00:00+00:00,0.0001
2023-09-08 00:00:00+00:00,-0.00013451
2023-09-08 08:00:00+00:00,-0.00013966
2023-09-08 16:00:00+00:00,-0.00018266
2023-09-09 00:00:00+00:00,-2.965e-05
2023-09-09 08:00:00+00:00,-0.00012307
2023-09-09 16:00:00+00:00,-0.0001628
2023-09-10 00:00:00+00:00,-5.829e-05
2023-09-10 08:00:00+00:00,-0.00023972
2023-09-10 16:00:00+00:00,-0.0004693
2023-09-11 00:00:00+00:00,-0.00043486
2023-09-11 08:00:00+00:00,-0.00034922
2023-09-11 16:00:00+00:00,-5.435e-05
2023-09-12 00:00:00+00:00,-8.68e-06
2023-09-12 08:00:00+00:00,-8.886e-05
2023-09-12 16:00:00+00:00,-6.807e-05
2023-09-13 00:00:00+00:00,-6.031e-05
2023-09-13 08:00:00+00:00,-8.079e-05
2023-09-13 16:00:00+00:00,-8.532e-05
2023-09-14 00:00:00+00:00,-0.00012558
2023-09-14 08:00:00+00:00,-7.27e-06
2023-09-14 16:00:00+00:00,-0.00017465
2023-09-15 00:00:00+00:00,-0.00019788
2023-09-15 08:00:00+00:00,1.14e-05
2023-09-15 16:00:00+00:00,0.0001
2023-09-16 00:00:00+00:00,0.0001
2023-09-16 08:00:00+00:00,0.0001
2023-09-16 16:00:00+00:00,-0.00014607
2023-09-17 00:00:00+00:00,-0.00015206
2023-09-17 08:00:00+00:00,-0.00019805
2023-09-17 16:00:00+00:00,-6.628e-05
2023-09-18 00:00:00+00:00,-0.00034163
2023-09-18 08:00:00+00:00,-7.429e-05
2023-09-18 16:00:00+00:00,-0.00011114
2023-09-19 00:00:00+00:00,8.07e-06
2023-09-19 08:00:00+00:00,2.028e-05
2023-09-19 16:00:00+00:00,0.0001
2023-09-20 00:00:00+00:00,-6.043e-05
2023-09-20 08:00:00+00:00,-0.00017573
2023-09-20 16:00:00+00:00,-6.438e-05
2023-09-21 00:00:00+00:00,-0.0001318
2023-09-21 08:00:00+00:00,-4.996e-05
2023-09-21 16:00:00+00:00,3.478e-05
2023-09-22 00:00:00+00:00,-9.919e-05
2023-09-22 08:00:00+00:00,-5.998e-05
2023-09-22 16:00:00+00:00,-5.91e-06
2023-09-23 00:00:00+00:00,8.056e-05
2023-09-23 08:00:00+00:00,-3.231e-05
2023-09-23 16:00:00+00:00,-2.841e-05
2023-09-24 00:00:00+00:00,3.645e-05
